     1    0.1177910807E+00    0.8710483315E-01    0.2853174099E+03    0.1076348403E+01    0.5980000000E+03   -0.1000000000E+01    0.1672240803E-02
     2    0.3506235805E+00    0.7595666373E+00    0.3582353679E+03    0.0000000000E+00    0.5610000000E+03   -0.1000000000E+01    0.1782531194E-02
     3    0.8749270169E+00    0.9216831704E+00    0.3597736852E+03    0.0000000000E+00    0.5600000000E+03   -0.1000000000E+01    0.1785714286E-02
     4    0.2295679446E+00    0.9160332054E+00    0.9420556285E+02    0.0000000000E+00    0.5740000000E+03   -0.1000000000E+01    0.1742160279E-02
     5    0.7351646221E+00    0.2545882244E+00    0.2251257659E+03    0.0000000000E+00    0.5710000000E+03   -0.1000000000E+01    0.1751313485E-02
     6    0.4321056771E+00    0.3468705131E+00    0.3848899640E+03    0.2833729732E-01    0.5930000000E+03   -0.1000000000E+01    0.1686340641E-02
     7    0.1547824975E+00    0.4228031632E-01    0.2816429274E+03    0.1445004932E+01    0.5990000000E+03   -0.1000000000E+01    0.1669449082E-02
     8    0.7626588707E+00    0.3106311694E+00    0.2692150922E+03    0.0000000000E+00    0.5700000000E+03   -0.1000000000E+01    0.1754385965E-02
     9    0.4901008190E+00    0.1771334765E+00    0.2695551844E+03    0.2176721295E-01    0.5920000000E+03   -0.1000000000E+01    0.1689189189E-02
    10    0.8919982869E+00    0.8016576598E+00    0.4354165800E+03    0.0000000000E+00    0.5540000000E+03   -0.1000000000E+01    0.1805054152E-02
    11    0.3214851005E+00    0.2480576571E-01    0.2040796488E+03    0.2254974155E+01    0.6000000000E+03   -0.1000000000E+01    0.1666666667E-02
    12    0.6696641576E+00    0.8420989969E+00    0.6100075655E+03    0.0000000000E+00    0.5420000000E+03   -0.1000000000E+01    0.1845018450E-02
    13    0.4104486444E+00    0.4214057540E+00    0.4226373650E+03    0.4209859481E-02    0.5850000000E+03   -0.1000000000E+01    0.1709401709E-02
    14    0.9473522339E+00    0.1572078638E+00   -0.7877732026E+01    0.0000000000E+00    0.5790000000E+03   -0.1000000000E+01    0.1727115717E-02
    15    0.6127802305E+00    0.7276741884E+00    0.7489150987E+03    0.0000000000E+00    0.4860000000E+03   -0.1000000000E+01    0.2057613169E-02
